id,rho_e,x,y,z
1748,1.5,-1.126,0,0
1749,1.5,-1.1255,0,0
1750,1.5,-1.125,0,0
1751,1.5,-1.1245,0,0
1752,1.5,-1.124,0,0
1753,1.5,-1.1235,0,0
1754,1.5,-1.123,0,0
1755,1.5,-1.1225,0,0
1756,1.5,-1.122,0,0
1757,1.5,-1.1215,0,0
1758,1.5,-1.121,0,0
1759,1.5,-1.1205,0,0
1760,1.5,-1.12,0,0
1761,1.5,-1.1195,0,0
1762,1.5,-1.119,0,0
1763,1.5,-1.1185,0,0
1764,1.5,-1.118,0,0
1765,1.5,-1.1175,0,0
1766,1.5,-1.117,0,0
1767,1.5,-1.1165,0,0
1768,1.5,-1.116,0,0
1769,1.5,-1.1155,0,0
1770,1.5,-1.115,0,0
1771,1.5,-1.1145,0,0
1772,1.5,-1.114,0,0
1773,1.5,-1.1135,0,0
1774,1.5,-1.113,0,0
1775,1.5,-1.1125,0,0
1776,1.5,-1.112,0,0
1777,1.5,-1.1115,0,0
1778,1.5,-1.111,0,0
1779,1.5,-1.1105,0,0
1780,1.5,-1.11,0,0
1781,1.5,-1.1095,0,0
1782,1.5,-1.109,0,0
1783,1.5,-1.1085,0,0
1784,1.5,-1.108,0,0
1785,1.5,-1.1075,0,0
1786,1.5,-1.107,0,0
1787,1.5,-1.1065,0,0
1788,1.5,-1.106,0,0
1789,1.5,-1.1055,0,0
1790,1.5,-1.105,0,0
1791,1.5,-1.1045,0,0
1792,1.5,-1.104,0,0
1793,1.5,-1.1035,0,0
1794,1.5,-1.103,0,0
1795,1.5,-1.1025,0,0
1796,1.5,-1.102,0,0
1797,1.5,-1.1015,0,0
1798,1.5,-1.101,0,0
1799,1.5,-1.1005,0,0
1800,1.5,-1.1,0,0
1801,1.5,-1.0995,0,0
1802,1.5,-1.099,0,0
1803,1.5,-1.0985,0,0
1804,1.5,-1.098,0,0
1805,1.5,-1.0975,0,0
1806,1.5,-1.097,0,0
1807,1.5,-1.0965,0,0
1808,1.5,-1.096,0,0
1809,1.5,-1.0955,0,0
1810,1.5,-1.095,0,0
1811,1.5,-1.0945,0,0
1812,1.5,-1.094,0,0
1813,1.5,-1.0935,0,0
1814,1.5,-1.093,0,0
1815,1.5,-1.0925,0,0
1816,1.5,-1.092,0,0
1817,1.5,-1.0915,0,0
1818,1.5,-1.091,0,0
1819,1.5,-1.0905,0,0
1820,1.5,-1.09,0,0
1821,1.5,-1.0895,0,0
1822,1.5,-1.089,0,0
1823,1.5,-1.0885,0,0
1824,1.5,-1.088,0,0
1825,1.5,-1.0875,0,0
1826,1.5,-1.087,0,0
1827,1.5,-1.0865,0,0
1828,1.5,-1.086,0,0
1829,1.5,-1.0855,0,0
1830,1.5,-1.085,0,0
1831,1.5,-1.0845,0,0
1832,1.5,-1.084,0,0
1833,1.5,-1.0835,0,0
1834,1.5,-1.083,0,0
1835,1.5,-1.0825,0,0
1836,1.5,-1.082,0,0
1837,1.5,-1.0815,0,0
1838,1.5,-1.081,0,0
1839,1.5,-1.0805,0,0
1840,1.5,-1.08,0,0
1841,1.5,-1.0795,0,0
1842,1.5,-1.079,0,0
1843,1.5,-1.0785,0,0
1844,1.5,-1.078,0,0
1845,1.5,-1.0775,0,0
1846,1.5,-1.077,0,0
1847,1.5,-1.0765,0,0
1848,1.5,-1.076,0,0
1849,1.5,-1.0755,0,0
1850,1.5,-1.075,0,0
1851,1.5,-1.0745,0,0
1852,1.5,-1.074,0,0
1853,1.5,-1.0735,0,0
1854,1.5,-1.073,0,0
1855,1.5,-1.0725,0,0
1856,1.5,-1.072,0,0
1857,1.5,-1.0715,0,0
1858,1.5,-1.071,0,0
1859,1.5,-1.0705,0,0
1860,1.5,-1.07,0,0
1861,1.5,-1.0695,0,0
1862,1.5,-1.069,0,0
1863,1.5,-1.0685,0,0
1864,1.5,-1.068,0,0
1865,1.5,-1.0675,0,0
1866,1.5,-1.067,0,0
1867,1.5,-1.0665,0,0
1868,1.5,-1.066,0,0
1869,1.5,-1.0655,0,0
1870,1.5,-1.065,0,0
1871,1.5,-1.0645,0,0
1872,1.5,-1.064,0,0
1873,1.5,-1.0635,0,0
1874,1.5,-1.063,0,0
1875,1.5,-1.0625,0,0
1876,1.5,-1.062,0,0
1877,1.5,-1.0615,0,0
1878,1.5,-1.061,0,0
1879,1.5,-1.0605,0,0
1880,1.5,-1.06,0,0
1881,1.5,-1.0595,0,0
1882,1.5,-1.059,0,0
1883,1.5,-1.0585,0,0
1884,1.5,-1.058,0,0
1885,1.5,-1.0575,0,0
1886,1.5,-1.057,0,0
1887,1.5,-1.0565,0,0
1888,1.5,-1.056,0,0
1889,1.5,-1.0555,0,0
1890,1.5,-1.055,0,0
1891,1.5,-1.0545,0,0
1892,1.5,-1.054,0,0
1893,1.5,-1.0535,0,0
1894,1.5,-1.053,0,0
1895,1.5,-1.0525,0,0
1896,1.5,-1.052,0,0
1897,1.5,-1.0515,0,0
1898,1.5,-1.051,0,0
1899,1.5,-1.0505,0,0
1900,1.5,-1.05,0,0
1901,1.5,-1.0495,0,0
1902,1.5,-1.049,0,0
1903,1.5,-1.0485,0,0
1904,1.5,-1.048,0,0
1905,1.5,-1.0475,0,0
1906,1.5,-1.047,0,0
1907,1.5,-1.0465,0,0
1908,1.5,-1.046,0,0
1909,1.5,-1.0455,0,0
1910,1.5,-1.045,0,0
1911,1.5,-1.0445,0,0
1912,1.5,-1.044,0,0
1913,1.5,-1.0435,0,0
1914,1.5,-1.043,0,0
1915,1.5,-1.0425,0,0
1916,1.5,-1.042,0,0
1917,1.5,-1.0415,0,0
1918,1.5,-1.041,0,0
1919,1.5,-1.0405,0,0
1920,1.5,-1.04,0,0
1921,1.5,-1.0395,0,0
1922,1.5,-1.039,0,0
1923,1.5,-1.0385,0,0
1924,1.5,-1.038,0,0
1925,1.5,-1.0375,0,0
1926,1.5,-1.037,0,0
1927,1.5,-1.0365,0,0
1928,1.5,-1.036,0,0
1929,1.5,-1.0355,0,0
1930,1.5,-1.035,0,0
1931,1.5,-1.0345,0,0
1932,1.5,-1.034,0,0
1933,1.5,-1.0335,0,0
1934,1.5,-1.033,0,0
1935,1.5,-1.0325,0,0
1936,1.5,-1.032,0,0
1937,1.5,-1.0315,0,0
1938,1.5,-1.031,0,0
1939,1.5,-1.0305,0,0
1940,1.5,-1.03,0,0
1941,1.5,-1.0295,0,0
1942,1.5,-1.029,0,0
1943,1.5,-1.0285,0,0
1944,1.5,-1.028,0,0
1945,1.5,-1.0275,0,0
1946,1.5,-1.027,0,0
1947,1.5,-1.0265,0,0
1948,1.5,-1.026,0,0
1949,1.5,-1.0255,0,0
1950,1.5,-1.025,0,0
1951,1.5,-1.0245,0,0
1952,1.5,-1.024,0,0
1953,1.5,-1.0235,0,0
1954,1.5,-1.023,0,0
1955,1.5,-1.0225,0,0
1956,1.5,-1.022,0,0
1957,1.5,-1.0215,0,0
1958,1.5,-1.021,0,0
1959,1.5,-1.0205,0,0
1960,1.5,-1.02,0,0
1961,1.5,-1.0195,0,0
1962,1.5,-1.019,0,0
1963,1.5,-1.0185,0,0
1964,1.5,-1.018,0,0
1965,1.5,-1.0175,0,0
1966,1.5,-1.017,0,0
1967,1.5,-1.0165,0,0
1968,1.5,-1.016,0,0
1969,1.5,-1.0155,0,0
1970,1.5,-1.015,0,0
1971,1.5,-1.0145,0,0
1972,1.5,-1.014,0,0
1973,1.5,-1.0135,0,0
1974,1.5,-1.013,0,0
1975,1.5,-1.0125,0,0
1976,1.5,-1.012,0,0
1977,1.5,-1.0115,0,0
1978,1.5,-1.011,0,0
1979,1.5,-1.0105,0,0
1980,1.5,-1.01,0,0
1981,1.5,-1.0095,0,0
1982,1.5,-1.009,0,0
1983,1.5,-1.0085,0,0
1984,1.5,-1.008,0,0
1985,1.5,-1.0075,0,0
1986,1.5,-1.007,0,0
1987,1.5,-1.0065,0,0
1988,1.5,-1.006,0,0
1989,1.5,-1.0055,0,0
1990,1.5,-1.005,0,0
1991,1.5,-1.0045,0,0
1992,1.5,-1.004,0,0
1993,1.5,-1.0035,0,0
1994,1.5,-1.003,0,0
1995,1.5,-1.0025,0,0
1996,1.5,-1.002,0,0
1997,1.5,-1.0015,0,0
1998,1.5,-1.001,0,0
1999,1.5,-1.0005,0,0
2000,1.5,-1,0,0
2001,1.5,-0.9995,0,0
2002,1.5,-0.999,0,0
2003,1.5,-0.9985,0,0
2004,1.5,-0.998,0,0
2005,1.5,-0.9975,0,0
2006,1.5,-0.997,0,0
2007,1.5,-0.9965,0,0
2008,1.5,-0.996,0,0
2009,1.5,-0.9955,0,0
2010,1.5,-0.995,0,0
2011,1.5,-0.9945,0,0
2012,1.5,-0.994,0,0
2013,1.5,-0.9935,0,0
2014,1.5,-0.993,0,0
2015,1.5,-0.9925,0,0
2016,1.5,-0.992,0,0
2017,1.5,-0.9915,0,0
2018,1.5,-0.991,0,0
2019,1.5,-0.9905,0,0
2020,1.5,-0.99,0,0
2021,1.5,-0.9895,0,0
2022,1.5,-0.989,0,0
2023,1.5,-0.9885,0,0
2024,1.5,-0.988,0,0
2025,1.5,-0.9875,0,0
2026,1.5,-0.987,0,0
2027,1.5,-0.9865,0,0
2028,1.5,-0.986,0,0
2029,1.5,-0.9855,0,0
2030,1.5,-0.985,0,0
2031,1.5,-0.9845,0,0
2032,1.5,-0.984,0,0
2033,1.5,-0.9835,0,0
2034,1.5,-0.983,0,0
2035,1.5,-0.9825,0,0
2036,1.5,-0.982,0,0
2037,1.5,-0.9815,0,0
2038,1.5,-0.981,0,0
2039,1.5,-0.9805,0,0
2040,1.5,-0.98,0,0
2041,1.5,-0.9795,0,0
2042,1.5,-0.979,0,0
2043,1.5,-0.9785,0,0
2044,1.5,-0.978,0,0
2045,1.5,-0.9775,0,0
2046,1.5,-0.977,0,0
2047,1.5,-0.9765,0,0
2048,1.5,-0.976,0,0
2049,1.5,-0.9755,0,0
2050,1.5,-0.975,0,0
2051,1.5,-0.9745,0,0
2052,1.5,-0.974,0,0
2053,1.5,-0.9735,0,0
2054,1.5,-0.973,0,0
2055,1.5,-0.9725,0,0
2056,1.5,-0.972,0,0
2057,1.5,-0.9715,0,0
2058,1.5,-0.971,0,0
2059,1.5,-0.9705,0,0
2060,1.5,-0.97,0,0
2061,1.5,-0.9695,0,0
2062,1.5,-0.969,0,0
2063,1.5,-0.9685,0,0
2064,1.5,-0.968,0,0
2065,1.5,-0.9675,0,0
2066,1.5,-0.967,0,0
2067,1.5,-0.9665,0,0
2068,1.5,-0.966,0,0
2069,1.5,-0.9655,0,0
2070,1.5,-0.965,0,0
2071,1.5,-0.9645,0,0
2072,1.5,-0.964,0,0
2073,1.5,-0.9635,0,0
2074,1.5,-0.963,0,0
2075,1.5,-0.9625,0,0
2076,1.5,-0.962,0,0
2077,1.5,-0.9615,0,0
2078,1.5,-0.961,0,0
2079,1.5,-0.9605,0,0
2080,1.5,-0.96,0,0
2081,1.5,-0.9595,0,0
2082,1.5,-0.959,0,0
2083,1.5,-0.9585,0,0
2084,1.5,-0.958,0,0
2085,1.5,-0.9575,0,0
2086,1.5,-0.957,0,0
2087,1.5,-0.9565,0,0
2088,1.5,-0.956,0,0
2089,1.5,-0.9555,0,0
2090,1.5,-0.955,0,0
2091,1.5,-0.9545,0,0
2092,1.5,-0.954,0,0
2093,1.5,-0.9535,0,0
2094,1.5,-0.953,0,0
2095,1.5,-0.9525,0,0
2096,1.5,-0.952,0,0
2097,1.5,-0.9515,0,0
2098,1.5,-0.951,0,0
2099,1.5,-0.9505,0,0
2100,1.5,-0.95,0,0
2101,1.5,-0.9495,0,0
2102,1.5,-0.949,0,0
2103,1.5,-0.9485,0,0
2104,1.5,-0.948,0,0
2105,1.5,-0.9475,0,0
2106,1.5,-0.947,0,0
2107,1.5,-0.9465,0,0
2108,1.5,-0.946,0,0
2109,1.5,-0.9455,0,0
2110,1.5,-0.945,0,0
2111,1.5,-0.9445,0,0
2112,1.5,-0.944,0,0
2113,1.5,-0.9435,0,0
2114,1.5,-0.943,0,0
2115,1.5,-0.9425,0,0
2116,1.5,-0.942,0,0
2117,1.5,-0.9415,0,0
2118,1.5,-0.941,0,0
2119,1.5,-0.9405,0,0
2120,1.5,-0.94,0,0
2121,1.5,-0.9395,0,0
2122,1.5,-0.939,0,0
2123,1.5,-0.9385,0,0
2124,1.5,-0.938,0,0
2125,1.5,-0.9375,0,0
2126,1.5,-0.937,0,0
2127,1.5,-0.9365,0,0
2128,1.5,-0.936,0,0
2129,1.5,-0.9355,0,0
2130,1.5,-0.935,0,0
2131,1.5,-0.9345,0,0
2132,1.5,-0.934,0,0
2133,1.5,-0.9335,0,0
2134,1.5,-0.933,0,0
2135,1.5,-0.9325,0,0
2136,1.5,-0.932,0,0
2137,1.5,-0.9315,0,0
2138,1.5,-0.931,0,0
2139,1.5,-0.9305,0,0
2140,1.5,-0.93,0,0
2141,1.5,-0.9295,0,0
2142,1.5,-0.929,0,0
2143,1.5,-0.9285,0,0
2144,1.5,-0.928,0,0
2145,1.5,-0.9275,0,0
2146,1.5,-0.927,0,0
2147,1.5,-0.9265,0,0
2148,1.5,-0.926,0,0
2149,1.5,-0.9255,0,0
2150,1.5,-0.925,0,0
2151,1.5,-0.9245,0,0
2152,1.5,-0.924,0,0
2153,1.5,-0.9235,0,0
2154,1.5,-0.923,0,0
2155,1.5,-0.9225,0,0
2156,1.5,-0.922,0,0
2157,1.5,-0.9215,0,0
2158,1.5,-0.921,0,0
2159,1.5,-0.9205,0,0
2160,1.5,-0.92,0,0
2161,1.5,-0.9195,0,0
2162,1.5,-0.919,0,0
2163,1.5,-0.9185,0,0
2164,1.5,-0.918,0,0
2165,1.5,-0.9175,0,0
2166,1.5,-0.917,0,0
2167,1.5,-0.9165,0,0
2168,1.5,-0.916,0,0
2169,1.5,-0.9155,0,0
2170,1.5,-0.915,0,0
2171,1.5,-0.9145,0,0
2172,1.5,-0.914,0,0
2173,1.5,-0.9135,0,0
2174,1.5,-0.913,0,0
2175,1.5,-0.9125,0,0
2176,1.5,-0.912,0,0
2177,1.5,-0.9115,0,0
2178,1.5,-0.911,0,0
2179,1.5,-0.9105,0,0
2180,1.5,-0.91,0,0
2181,1.5,-0.9095,0,0
2182,1.5,-0.909,0,0
2183,1.5,-0.9085,0,0
2184,1.5,-0.908,0,0
2185,1.5,-0.9075,0,0
2186,1.5,-0.907,0,0
2187,1.5,-0.9065,0,0
2188,1.5,-0.906,0,0
2189,1.5,-0.9055,0,0
2190,1.5,-0.905,0,0
2191,1.5,-0.9045,0,0
2192,1.5,-0.904,0,0
2193,1.5,-0.9035,0,0
2194,1.5,-0.903,0,0
2195,1.5,-0.9025,0,0
2196,1.5,-0.902,0,0
2197,1.5,-0.9015,0,0
2198,1.5,-0.901,0,0
2199,1.5,-0.9005,0,0
2200,1.5,-0.9,0,0
2201,1.5,-0.8995,0,0
2202,1.5,-0.899,0,0
2203,1.5,-0.8985,0,0
2204,1.5,-0.898,0,0
2205,1.5,-0.8975,0,0
2206,1.5,-0.897,0,0
2207,1.5,-0.8965,0,0
2208,1.5,-0.896,0,0
2209,1.5,-0.8955,0,0
2210,1.5,-0.895,0,0
2211,1.5,-0.8945,0,0
2212,1.5,-0.894,0,0
2213,1.5,-0.8935,0,0
2214,1.5,-0.893,0,0
2215,1.5,-0.8925,0,0
2216,1.5,-0.892,0,0
2217,1.5,-0.8915,0,0
2218,1.5,-0.891,0,0
2219,1.5,-0.8905,0,0
2220,1.5,-0.89,0,0
2221,1.5,-0.8895,0,0
2222,1.5,-0.889,0,0
2223,1.5,-0.8885,0,0
2224,1.5,-0.888,0,0
2225,1.5,-0.8875,0,0
2226,1.5,-0.887,0,0
2227,1.5,-0.8865,0,0
2228,1.5,-0.886,0,0
2229,1.5,-0.8855,0,0
2230,1.5,-0.885,0,0
2231,1.5,-0.8845,0,0
2232,1.5,-0.884,0,0
2233,1.5,-0.8835,0,0
2234,1.5,-0.883,0,0
2235,1.5,-0.8825,0,0
2236,1.5,-0.882,0,0
2237,1.5,-0.8815,0,0
2238,1.5,-0.881,0,0
2239,1.5,-0.8805,0,0
2240,1.5,-0.88,0,0
2241,1.5,-0.8795,0,0
2242,1.5,-0.879,0,0
2243,1.5,-0.8785,0,0
2244,1.5,-0.878,0,0
2245,1.5,-0.8775,0,0
2246,1.5,-0.877,0,0
2247,1.5,-0.8765,0,0
2248,1.5,-0.876,0,0
2249,1.5,-0.8755,0,0
2250,1.5,-0.875,0,0
2251,1.5,-0.8745,0,0
2252,1.5,-0.874,0,0
2253,1.5,-0.8735,0,0
2254,1.5,-0.873,0,0
2255,1.5,-0.8725,0,0
2256,1.5,-0.872,0,0
2257,1.5,-0.8715,0,0
2258,1.5,-0.871,0,0
2259,1.5,-0.8705,0,0
2260,1.5,-0.87,0,0
2261,1.5,-0.8695,0,0
2262,1.5,-0.869,0,0
2263,1.5,-0.8685,0,0
2264,1.5,-0.868,0,0
2265,1.5,-0.8675,0,0
2266,1.5,-0.867,0,0
2267,1.5,-0.8665,0,0
2268,1.5,-0.866,0,0
2269,1.5,-0.8655,0,0
2270,1.5,-0.865,0,0
2271,1.5,-0.8645,0,0
2272,1.5,-0.864,0,0
2273,1.5,-0.8635,0,0
2274,1.5,-0.863,0,0
2275,1.5,-0.8625,0,0
2276,1.5,-0.862,0,0
2277,1.5,-0.8615,0,0
2278,1.5,-0.861,0,0
2279,1.5,-0.8605,0,0
2280,1.5,-0.86,0,0
2281,1.5,-0.8595,0,0
2282,1.5,-0.859,0,0
2283,1.5,-0.8585,0,0
2284,1.5,-0.858,0,0
2285,1.5,-0.8575,0,0
2286,1.5,-0.857,0,0
2287,1.5,-0.8565,0,0
2288,1.5,-0.856,0,0
2289,1.5,-0.8555,0,0
2290,1.5,-0.855,0,0
2291,1.5,-0.8545,0,0
2292,1.5,-0.854,0,0
2293,1.5,-0.8535,0,0
2294,1.5,-0.853,0,0
2295,1.5,-0.8525,0,0
2296,1.5,-0.852,0,0
2297,1.5,-0.8515,0,0
2298,1.5,-0.851,0,0
2299,1.5,-0.8505,0,0
2300,1.5,-0.85,0,0
2301,1.5,-0.8495,0,0
2302,1.5,-0.849,0,0
2303,1.5,-0.8485,0,0
2304,1.5,-0.848,0,0
2305,1.5,-0.8475,0,0
2306,1.5,-0.847,0,0
2307,1.5,-0.8465,0,0
2308,1.5,-0.846,0,0
2309,1.5,-0.8455,0,0
2310,1.5,-0.845,0,0
2311,1.5,-0.8445,0,0
2312,1.5,-0.844,0,0
2313,1.5,-0.8435,0,0
2314,1.5,-0.843,0,0
2315,1.5,-0.8425,0,0
2316,1.5,-0.842,0,0
2317,1.5,-0.8415,0,0
2318,1.5,-0.841,0,0
2319,1.5,-0.8405,0,0
2320,1.5,-0.84,0,0
2321,1.5,-0.8395,0,0
2322,1.5,-0.839,0,0
2323,1.5,-0.8385,0,0
2324,1.5,-0.838,0,0
2325,1.5,-0.8375,0,0
2326,1.5,-0.837,0,0
2327,1.5,-0.8365,0,0
2328,1.5,-0.836,0,0
2329,1.5,-0.8355,0,0
2330,1.5,-0.835,0,0
2331,1.5,-0.8345,0,0
2332,1.5,-0.834,0,0
2333,1.5,-0.8335,0,0
2334,1.5,-0.833,0,0
2335,1.5,-0.8325,0,0
2336,1.5,-0.832,0,0
2337,1.5,-0.8315,0,0
2338,1.5,-0.831,0,0
2339,1.5,-0.8305,0,0
2340,1.5,-0.83,0,0
2341,1.5,-0.8295,0,0
2342,1.5,-0.829,0,0
2343,1.5,-0.8285,0,0
2344,1.5,-0.828,0,0
2345,1.5,-0.8275,0,0
2346,1.5,-0.827,0,0
2347,1.5,-0.8265,0,0
2348,1.5,-0.826,0,0
2349,1.5,-0.8255,0,0
2350,1.5,-0.825,0,0
2351,1.5,-0.8245,0,0
2352,1.5,-0.824,0,0
2353,1.5,-0.8235,0,0
2354,1.5,-0.823,0,0
2355,1.5,-0.8225,0,0
2356,1.5,-0.822,0,0
2357,1.5,-0.8215,0,0
2358,1.5,-0.821,0,0
2359,1.5,-0.8205,0,0
2360,1.5,-0.82,0,0
2361,1.5,-0.8195,0,0
2362,1.5,-0.819,0,0
2363,1.5,-0.8185,0,0
2364,1.5,-0.818,0,0
2365,1.5,-0.8175,0,0
2366,1.5,-0.817,0,0
2367,1.5,-0.8165,0,0
2368,1.5,-0.816,0,0
2369,1.5,-0.8155,0,0
2370,1.5,-0.815,0,0
2371,1.5,-0.8145,0,0
2372,1.5,-0.814,0,0
2373,1.5,-0.8135,0,0
2374,1.5,-0.813,0,0
2375,1.5,-0.8125,0,0
2376,1.5,-0.812,0,0
2377,1.5,-0.8115,0,0
2378,1.5,-0.811,0,0
2379,1.5,-0.8105,0,0
2380,1.5,-0.81,0,0
2381,1.5,-0.8095,0,0
2382,1.5,-0.809,0,0
2383,1.5,-0.8085,0,0
2384,1.5,-0.808,0,0
2385,1.5,-0.8075,0,0
2386,1.5,-0.807,0,0
2387,1.5,-0.8065,0,0
2388,1.5,-0.806,0,0
2389,1.5,-0.8055,0,0
2390,1.5,-0.805,0,0
2391,1.5,-0.8045,0,0
2392,1.5,-0.804,0,0
2393,1.5,-0.8035,0,0
2394,1.5,-0.803,0,0
2395,1.5,-0.8025,0,0
2396,1.5,-0.802,0,0
2397,1.5,-0.8015,0,0
2398,1.5,-0.801,0,0
2399,1.5,-0.8005,0,0
2400,1.5,-0.8,0,0
2401,1.5,-0.7995,0,0
2402,1.5,-0.799,0,0
2403,1.5,-0.7985,0,0
2404,1.5,-0.798,0,0
2405,1.5,-0.7975,0,0
2406,1.5,-0.797,0,0
2407,1.5,-0.7965,0,0
2408,1.5,-0.796,0,0
2409,1.5,-0.7955,0,0
2410,1.5,-0.795,0,0
2411,1.5,-0.7945,0,0
2412,1.5,-0.794,0,0
2413,1.5,-0.7935,0,0
2414,1.5,-0.793,0,0
2415,1.5,-0.7925,0,0
2416,1.5,-0.792,0,0
2417,1.5,-0.7915,0,0
2418,1.5,-0.791,0,0
2419,1.5,-0.7905,0,0
2420,1.5,-0.79,0,0
2421,1.5,-0.7895,0,0
2422,1.5,-0.789,0,0
2423,1.5,-0.7885,0,0
2424,1.5,-0.788,0,0
2425,1.5,-0.7875,0,0
2426,1.5,-0.787,0,0
2427,1.5,-0.7865,0,0
2428,1.5,-0.786,0,0
2429,1.5,-0.7855,0,0
2430,1.5,-0.785,0,0
2431,1.5,-0.7845,0,0
2432,1.5,-0.784,0,0
2433,1.5,-0.7835,0,0
2434,1.5,-0.783,0,0
2435,1.5,-0.7825,0,0
2436,1.5,-0.782,0,0
2437,1.5,-0.7815,0,0
2438,1.5,-0.781,0,0
2439,1.5,-0.7805,0,0
2440,1.5,-0.78,0,0
2441,1.5,-0.7795,0,0
2442,1.5,-0.779,0,0
2443,1.5,-0.7785,0,0
2444,1.5,-0.778,0,0
2445,1.5,-0.7775,0,0
2446,1.5,-0.777,0,0
2447,1.5,-0.7765,0,0
2448,1.5,-0.776,0,0
2449,1.5,-0.7755,0,0
2450,1.5,-0.775,0,0
2451,1.5,-0.7745,0,0
2452,1.5,-0.774,0,0
2453,1.5,-0.7735,0,0
2454,1.5,-0.773,0,0
2455,1.5,-0.7725,0,0
2456,1.5,-0.772,0,0
2457,1.5,-0.7715,0,0
2458,1.5,-0.771,0,0
2459,1.5,-0.7705,0,0
2460,1.5,-0.77,0,0
2461,1.5,-0.7695,0,0
2462,1.5,-0.769,0,0
2463,1.5,-0.7685,0,0
2464,1.5,-0.768,0,0
2465,1.5,-0.7675,0,0
2466,1.5,-0.767,0,0
2467,1.5,-0.7665,0,0
2468,1.5,-0.766,0,0
2469,1.5,-0.7655,0,0
2470,1.5,-0.765,0,0
2471,1.5,-0.7645,0,0
2472,1.5,-0.764,0,0
2473,1.5,-0.7635,0,0
2474,1.5,-0.763,0,0
2475,1.5,-0.7625,0,0
2476,1.5,-0.762,0,0
2477,1.5,-0.7615,0,0
2478,1.5,-0.761,0,0
2479,1.5,-0.7605,0,0
2480,1.5,-0.76,0,0
2481,1.5,-0.7595,0,0
2482,1.5,-0.759,0,0
2483,1.5,-0.7585,0,0
2484,1.5,-0.758,0,0
2485,1.5,-0.7575,0,0
2486,1.5,-0.757,0,0
2487,1.5,-0.7565,0,0
2488,1.5,-0.756,0,0
2489,1.5,-0.7555,0,0
2490,1.5,-0.755,0,0
2491,1.5,-0.7545,0,0
2492,1.5,-0.754,0,0
2493,1.5,-0.7535,0,0
2494,1.5,-0.753,0,0
2495,1.5,-0.7525,0,0
2496,1.5,-0.752,0,0
2497,1.5,-0.7515,0,0
2498,1.5,-0.751,0,0
2499,1.5,-0.7505,0,0
2500,1.5,-0.75,0,0
2501,1.5,-0.7495,0,0
2502,1.5,-0.749,0,0
2503,1.5,-0.7485,0,0
2504,1.5,-0.748,0,0
2505,1.5,-0.7475,0,0
2506,1.5,-0.747,0,0
2507,1.5,-0.7465,0,0
2508,1.5,-0.746,0,0
2509,1.5,-0.7455,0,0
2510,1.5,-0.745,0,0
2511,1.5,-0.7445,0,0
2512,1.5,-0.744,0,0
2513,1.5,-0.7435,0,0
2514,1.5,-0.743,0,0
2515,1.5,-0.7425,0,0
2516,1.5,-0.742,0,0
2517,1.5,-0.7415,0,0
2518,1.5,-0.741,0,0
2519,1.5,-0.7405,0,0
2520,1.5,-0.74,0,0
2521,1.5,-0.7395,0,0
2522,1.5,-0.739,0,0
2523,1.5,-0.7385,0,0
2524,1.5,-0.738,0,0
2525,1.5,-0.7375,0,0
2526,1.5,-0.737,0,0
2527,1.5,-0.7365,0,0
2528,1.5,-0.736,0,0
2529,1.5,-0.7355,0,0
2530,1.5,-0.735,0,0
2531,1.5,-0.7345,0,0
2532,1.5,-0.734,0,0
2533,1.5,-0.7335,0,0
2534,1.5,-0.733,0,0
2535,1.5,-0.7325,0,0
2536,1.5,-0.732,0,0
2537,1.5,-0.7315,0,0
2538,1.5,-0.731,0,0
2539,1.5,-0.7305,0,0
2540,1.5,-0.73,0,0
2541,1.5,-0.7295,0,0
2542,1.5,-0.729,0,0
2543,1.5,-0.7285,0,0
2544,1.5,-0.728,0,0
2545,1.5,-0.7275,0,0
2546,1.5,-0.727,0,0
2547,1.5,-0.7265,0,0
2548,1.5,-0.726,0,0
2549,1.5,-0.7255,0,0
2550,1.5,-0.725,0,0
2551,1.5,-0.7245,0,0
2552,1.5,-0.724,0,0
2553,1.5,-0.7235,0,0
2554,1.5,-0.723,0,0
2555,1.5,-0.7225,0,0
2556,1.5,-0.722,0,0
2557,1.5,-0.7215,0,0
2558,1.5,-0.721,0,0
2559,1.5,-0.7205,0,0
2560,1.5,-0.72,0,0
2561,1.5,-0.7195,0,0
2562,1.5,-0.719,0,0
2563,1.5,-0.7185,0,0
2564,1.5,-0.718,0,0
2565,1.5,-0.7175,0,0
2566,1.5,-0.717,0,0
2567,1.5,-0.7165,0,0
2568,1.5,-0.716,0,0
2569,1.5,-0.7155,0,0
2570,1.5,-0.715,0,0
2571,1.5,-0.7145,0,0
2572,1.5,-0.714,0,0
2573,1.5,-0.7135,0,0
2574,1.5,-0.713,0,0
2575,1.5,-0.7125,0,0
2576,1.5,-0.712,0,0
2577,1.5,-0.7115,0,0
2578,1.5,-0.711,0,0
2579,1.5,-0.7105,0,0
2580,1.5,-0.71,0,0
2581,1.5,-0.7095,0,0
2582,1.5,-0.709,0,0
2583,1.5,-0.7085,0,0
2584,1.5,-0.708,0,0
2585,1.5,-0.7075,0,0
2586,1.5,-0.707,0,0
2587,1.5,-0.7065,0,0
2588,1.5,-0.706,0,0
2589,1.5,-0.7055,0,0
2590,1.5,-0.705,0,0
2591,1.5,-0.7045,0,0
2592,1.5,-0.704,0,0
2593,1.5,-0.7035,0,0
2594,1.5,-0.703,0,0
